"Threshold","MaxCluster","Singletons"
0.0358,8,3
0.0359,8,3
0.036,8,3
0.0361,8,3
0.0362,8,3
0.0363,8,3
0.0364,8,3
0.0365,8,3
0.0366,8,3
0.0367,8,3
0.0368,8,3
0.0369,8,3
0.037,8,3
0.0371,8,3
0.0372,8,3
0.0373,8,3
0.0374,8,3
0.0375,8,3
0.0376,8,3
0.0377,8,3
0.0378,8,3
0.0379,8,3
0.038,8,5
0.0381,8,5
0.0382,8,5
0.0383,8,5
0.0384,8,5
0.0385,8,6
0.0386,8,6
0.0387,9,4
0.0388,9,5
0.0389,9,6
0.039,9,5
0.0391,9,7
0.0392,9,10
0.0393,9,15
0.0394,10,26
0.0395,11,32
0.0396,11,41
0.0397,12,45
0.0398,13,46
0.0399,13,48
0.04,15,44
0.0401,19,38
0.0402,20,35
0.0403,20,35
0.0404,21,31
0.0405,20,30
0.0406,18,27
0.0407,18,29
0.0408,16,29
0.0409,16,31
0.041,16,29
0.0411,16,28
0.0412,18,21
0.0413,18,18
0.0414,16,19
0.0415,17,16
0.0416,18,16
0.0417,18,12
0.0418,16,12
0.0419,14,11
0.042,13,11
0.0421,12,11
0.0422,12,11
0.0423,12,13
0.0424,12,13
0.0425,12,12
0.0426,12,13
0.0427,12,12
0.0428,13,9
0.0429,13,8
0.043,13,7
0.0431,13,8
0.0432,12,8
0.0433,12,7
0.0434,13,5
0.0435,12,5
0.0436,11,4
0.0437,10,4
0.0438,10,4
0.0439,10,4
0.044,10,4
0.0441,10,3
0.0442,10,3
0.0443,10,4
0.0444,10,7
0.0445,10,8
0.0446,10,11
0.0447,10,15
0.0448,11,18
0.0449,13,17
0.045,13,20
0.0451,14,20
0.0452,16,17
0.0453,16,19
0.0454,17,16
0.0455,18,12
0.0456,17,12
0.0457,16,10
0.0458,16,9
0.0459,15,11
0.046,16,7
0.0461,16,7
0.0462,16,6
0.0463,16,5
0.0464,13,5
0.0465,13,6
0.0466,13,6
0.0467,14,4
0.0468,14,4
0.0469,13,4
0.047,13,4
0.0471,13,3
0.0472,13,4
0.0473,12,3
0.0474,12,3
0.0475,12,4
0.0476,12,4
0.0477,12,4
0.0478,12,7
0.0479,12,13
0.048,12,19
0.0481,12,22
0.0482,13,26
0.0483,16,26
0.0484,17,27
0.0485,18,26
0.0486,18,30
0.0487,17,36
0.0488,19,37
0.0489,20,39
0.049,21,35
0.0491,21,32
0.0492,21,29
0.0493,23,27
0.0494,21,25
0.0495,22,19
0.0496,23,13
0.0497,23,8
0.0498,20,8
0.0499,19,8
0.05,17,7
0.0501,17,7
0.0502,16,7
0.0503,16,7
0.0504,16,8
0.0505,16,8
0.0506,15,10
0.0507,15,17
0.0508,15,21
0.0509,15,22
0.051,16,20
0.0511,18,17
0.0512,19,15
0.0513,19,14
0.0514,20,13
0.0515,21,11
0.0516,21,11
0.0517,22,11
0.0518,22,11
0.0519,22,12
0.052,21,12
0.0521,22,10
0.0522,20,10
0.0523,20,12
0.0524,19,13
0.0525,20,14
0.0526,20,19
0.0527,20,19
0.0528,21,18
0.0529,22,20
0.053,22,23
0.0531,22,19
0.0532,23,18
0.0533,25,14
0.0534,24,12
0.0535,23,11
0.0536,23,11
0.0537,23,11
0.0538,23,10
0.0539,23,11
0.054,23,11
0.0541,24,9
0.0542,24,8
0.0543,24,7
0.0544,24,7
0.0545,24,7
0.0546,23,7
0.0547,23,7
0.0548,22,7
0.0549,21,6
0.055,21,6
0.0551,21,6
0.0552,21,6
0.0553,21,6
0.0554,21,6
0.0555,21,6
0.0556,21,6
0.0557,21,6
0.0558,21,6
0.0559,21,6
0.056,21,6
0.0561,21,6
0.0562,21,6
0.0563,21,6
0.0564,21,6
0.0565,21,6
0.0566,21,6
0.0567,21,6
0.0568,21,7
0.0569,21,7
0.057,21,7
0.0571,21,8
0.0572,21,9
0.0573,21,9
0.0574,21,13
0.0575,22,10
0.0576,22,9
0.0577,22,9
0.0578,22,9
0.0579,22,11
0.058,23,11
0.0581,23,19
0.0582,23,26
0.0583,23,35
0.0584,23,41
0.0585,23,51
0.0586,27,48
0.0587,27,51
0.0588,32,41
0.0589,34,36
0.059,33,33
0.0591,32,31
0.0592,29,31
0.0593,28,33
0.0594,29,29
0.0595,30,23
0.0596,31,16
0.0597,30,13
0.0598,30,10
0.0599,28,10
0.06,28,9
0.0601,27,12
0.0602,26,12
0.0603,27,11
0.0604,26,11
0.0605,26,11
0.0606,25,12
0.0607,25,12
0.0608,26,10
0.0609,26,11
0.061,25,11
0.0611,26,9
0.0612,26,9
0.0613,26,8
0.0614,26,8
0.0615,26,8
0.0616,26,7
0.0617,26,6
0.0618,24,6
0.0619,24,6
0.062,24,6
0.0621,24,6
0.0622,24,6
0.0623,24,6
0.0624,24,6
0.0625,24,6
0.0626,24,6
0.0627,24,6
0.0628,24,6
0.0629,24,6
0.063,24,7
0.0631,24,8
0.0632,24,9
0.0633,24,11
0.0634,24,14
0.0635,24,16
0.0636,25,15
0.0637,25,15
0.0638,25,14
0.0639,24,14
0.064,24,14
0.0641,25,12
0.0642,26,10
0.0643,24,10
0.0644,24,10
0.0645,24,9
0.0646,24,9
0.0647,24,7
0.0648,24,7
0.0649,24,7
0.065,24,7
0.0651,24,7
0.0652,24,7
0.0653,24,7
0.0654,24,7
0.0655,24,7
0.0656,24,7
0.0657,24,7
0.0658,24,7
0.0659,24,7
0.066,24,7
0.0661,23,7
0.0662,23,7
0.0663,23,7
0.0664,23,7
0.0665,23,7
0.0666,23,7
0.0667,23,7
0.0668,23,7
0.0669,23,7
0.067,23,7
0.0671,23,7
0.0672,23,7
0.0673,23,7
0.0674,23,7
0.0675,23,7
0.0676,23,7
0.0677,23,7
0.0678,23,7
0.0679,23,7
0.068,23,7
0.0681,23,7
0.0682,23,7
0.0683,23,7
0.0684,23,7
0.0685,23,7
0.0686,23,7
0.0687,23,7
0.0688,23,7
0.0689,23,7
0.069,23,7
0.0691,23,7
0.0692,23,7
0.0693,23,7
0.0694,23,7
0.0695,23,7
0.0696,23,7
0.0697,23,7
0.0698,23,7
0.0699,23,7
0.07,23,7
0.0701,23,7
0.0702,23,7
0.0703,23,7
0.0704,23,7
0.0705,23,7
0.0706,23,7
0.0707,23,7
0.0708,23,7
0.0709,23,7
0.071,23,7
0.0711,23,7
0.0712,23,7
0.0713,23,7
0.0714,23,7
0.0715,23,7
0.0716,23,7
0.0717,23,7
0.0718,23,7
0.0719,23,7
0.072,23,7
0.0721,23,7
0.0722,23,7
0.0723,23,7
0.0724,23,7
0.0725,23,7
0.0726,23,7
0.0727,23,7
0.0728,23,7
0.0729,23,7
0.073,23,7
0.0731,23,7
0.0732,23,7
0.0733,23,7
0.0734,23,7
0.0735,23,7
0.0736,23,7
0.0737,23,7
0.0738,23,7
0.0739,23,7
0.074,23,7
0.0741,23,7
0.0742,23,7
0.0743,23,7
0.0744,23,7
0.0745,23,7
0.0746,23,7
0.0747,23,7
0.0748,23,7
0.0749,23,7
0.075,23,7
0.0751,23,7
0.0752,23,7
0.0753,23,7
0.0754,23,7
0.0755,23,7
0.0756,23,8
0.0757,23,8
0.0758,23,8
0.0759,23,8
0.076,23,8
0.0761,23,8
0.0762,22,10
0.0763,22,10
0.0764,22,10
0.0765,22,10
0.0766,22,10
0.0767,22,10
0.0768,22,10
0.0769,22,10
0.077,22,10
0.0771,23,8
0.0772,23,8
0.0773,23,8
0.0774,23,8
0.0775,23,8
0.0776,23,8
0.0777,23,8
0.0778,23,8
0.0779,23,8
0.078,23,7
0.0781,23,7
0.0782,23,7
0.0783,23,7
0.0784,23,7
0.0785,23,7
0.0786,23,7
0.0787,23,7
0.0788,23,7
0.0789,23,7
0.079,23,7
0.0791,23,7
0.0792,23,7
0.0793,23,7
0.0794,22,7
0.0795,22,7
0.0796,22,7
0.0797,22,7
0.0798,22,7
0.0799,22,7
0.08,22,7
0.0801,22,7
0.0802,22,7
0.0803,22,7
0.0804,22,7
0.0805,22,7
0.0806,22,7
0.0807,22,7
0.0808,22,7
0.0809,22,7
0.081,22,7
0.0811,22,6
0.0812,22,6
0.0813,22,6
0.0814,22,6
0.0815,22,6
0.0816,22,6
0.0817,22,6
0.0818,22,6
0.0819,22,6
0.082,22,6
0.0821,22,6
0.0822,22,6
0.0823,22,6
0.0824,22,6
0.0825,22,6
0.0826,22,6
0.0827,22,6
0.0828,22,6
0.0829,22,6
0.083,22,6
0.0831,22,6
0.0832,22,6
0.0833,22,6
0.0834,22,6
0.0835,22,6
0.0836,22,6
0.0837,22,6
0.0838,22,6
0.0839,22,6
0.084,22,6
0.0841,22,6
0.0842,22,6
0.0843,22,6
0.0844,22,6
0.0845,22,6
0.0846,22,6
0.0847,22,6
0.0848,22,6
0.0849,22,6
0.085,22,6
0.0851,22,6
0.0852,22,6
0.0853,22,6
0.0854,22,6
0.0855,22,6
0.0856,22,6
0.0857,22,6
0.0858,22,6
0.0859,22,6
0.086,22,6
0.0861,22,6
0.0862,22,6
0.0863,22,6
0.0864,22,6
0.0865,22,6
0.0866,22,6
0.0867,22,6
0.0868,22,6
0.0869,22,6
0.087,22,6
0.0871,22,6
0.0872,22,6
0.0873,22,6
0.0874,22,6
0.0875,22,6
0.0876,22,6
0.0877,22,6
0.0878,22,6
0.0879,22,6
0.088,22,6
0.0881,22,6
0.0882,22,6
0.0883,22,6
0.0884,22,6
0.0885,22,6
0.0886,22,6
0.0887,22,6
0.0888,22,6
0.0889,21,6
0.089,21,6
0.0891,21,6
0.0892,21,6
0.0893,21,6
0.0894,21,6
0.0895,21,6
0.0896,21,6
0.0897,21,6
0.0898,21,6
0.0899,20,6
0.09,20,6
0.0901,20,6
0.0902,20,6
0.0903,20,6
0.0904,20,6
0.0905,20,6
0.0906,20,6
0.0907,20,6
0.0908,20,6
0.0909,20,6
0.091,20,6
0.0911,20,6
0.0912,20,6
0.0913,20,6
0.0914,20,6
0.0915,20,6
0.0916,20,6
0.0917,20,6
0.0918,20,6
0.0919,20,6
0.092,20,6
0.0921,20,6
0.0922,20,6
0.0923,20,6
0.0924,20,6
0.0925,20,6
0.0926,20,6
0.0927,20,6
0.0928,20,6
0.0929,20,6
0.093,20,6
0.0931,20,6
0.0932,20,6
0.0933,20,6
0.0934,20,6
0.0935,20,6
0.0936,20,6
0.0937,20,6
0.0938,20,6
0.0939,20,6
0.094,20,6
0.0941,20,6
0.0942,20,6
0.0943,20,6
0.0944,20,6
0.0945,20,6
0.0946,20,6
0.0947,20,6
0.0948,20,6
